path,format,strategy,institution,language,status,quality_score,characters,size_bytes,pages,error,metadata
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Testimony/CSET_center-for-security-and-emerging-technology.pdf,pdf,,,,PDF_OK,,6738,0,3,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-10.pdf,pdf,,,,PDF_OK,,43883,0,17,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-11.pdf,pdf,,,,PDF_OK,,25604,0,9,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-12.pdf,pdf,,,,PDF_OK,,75931,0,28,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-13.pdf,pdf,,,,PDF_OK,,132095,0,44,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-14.pdf,pdf,,,,PDF_OK,,28227,0,13,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-15.pdf,pdf,,,,PDF_OK,,8078,0,4,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-16.pdf,pdf,,,,PDF_OK,,46643,0,26,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-17.pdf,pdf,,,,PDF_OK,,23045,0,9,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-18.pdf,pdf,,,,PDF_OK,,50392,0,19,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-19.pdf,pdf,,,,PDF_OK,,34284,0,21,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-2.pdf,pdf,,,,PDF_OK,,30565,0,11,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-20.pdf,pdf,,,,PDF_OK,,69236,0,23,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-21.pdf,pdf,,,,PDF_OK,,20908,0,12,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-22.pdf,pdf,,,,PDF_OK,,68694,0,28,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-23.pdf,pdf,,,,PDF_OK,,227194,0,123,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-24.pdf,pdf,,,,PDF_OK,,54942,0,24,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-25.pdf,pdf,,,,PDF_OK,,18351,0,8,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-26.pdf,pdf,,,,PDF_OK,,28921,0,11,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-27.pdf,pdf,,,,PDF_OK,,10878,0,6,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-28.pdf,pdf,,,,PDF_OK,,32682,0,13,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-29.pdf,pdf,,,,PDF_OK,,43682,0,17,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-3.pdf,pdf,,,,PDF_OK,,14147,0,7,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-30.pdf,pdf,,,,PDF_OK,,24864,0,10,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-31.pdf,pdf,,,,PDF_OK,,15696,0,6,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-32.pdf,pdf,,,,PDF_OK,,80750,0,54,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-33.pdf,pdf,,,,PDF_OK,,54603,0,19,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-34.pdf,pdf,,,,PDF_OK,,53765,0,26,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-35.pdf,pdf,,,,PDF_OK,,64295,0,25,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-36.pdf,pdf,,,,PDF_OK,,48675,0,23,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-37.pdf,pdf,,,,PDF_OK,,27150,0,10,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-38.pdf,pdf,,,,PDF_OK,,53672,0,18,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-39.pdf,pdf,,,,PDF_OK,,7383,0,3,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-4.pdf,pdf,,,,PDF_OK,,84823,0,44,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-40.pdf,pdf,,,,PDF_OK,,53159,0,21,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-41.pdf,pdf,,,,PDF_OK,,36269,0,16,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-42.pdf,pdf,,,,PDF_OK,,22550,0,9,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-43.pdf,pdf,,,,PDF_OK,,14086,0,7,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-44.pdf,pdf,,,,PDF_OK,,16968,0,7,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-45.pdf,pdf,,,,PDF_OK,,23249,0,10,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-46.pdf,pdf,,,,PDF_OK,,35906,0,16,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-5.pdf,pdf,,,,PDF_OK,,27434,0,12,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-6.pdf,pdf,,,,PDF_OK,,41134,0,15,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-7.pdf,pdf,,,,PDF_OK,,16761,0,7,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-8.pdf,pdf,,,,PDF_OK,,20470,0,8,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology-9.pdf,pdf,,,,PDF_OK,,53606,0,21,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/CSET_Georgetown/pdfs/Translation/CSET_center-for-security-and-emerging-technology.pdf,pdf,,,,PDF_OK,,24521,0,9,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_beware-the-hype.pdf,pdf,,,,PDF_OK,,204572,0,76,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2202-2.pdf,pdf,,,,PDF_OK,,91014,0,50,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2203-2.pdf,pdf,,,,PDF_OK,,60979,0,34,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2204-2.pdf,pdf,,,,PDF_OK,,73298,0,42,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2205-2.pdf,pdf,,,,PDF_OK,,78511,0,42,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2206-2.pdf,pdf,,,,PDF_OK,,65533,0,36,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2307-2.pdf,pdf,,,,PDF_OK,,116242,0,52,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2308-2.pdf,pdf,,,,PDF_OK,,77842,0,42,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2309-2.pdf,pdf,,,,PDF_OK,,124750,0,60,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2310-2.pdf,pdf,,,,PDF_OK,,70835,0,36,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2311-2.pdf,pdf,,,,PDF_OK,,117008,0,52,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2312-master-and-servant-borchert-schuetz-verbovszky.pdf,pdf,,,,PDF_OK,,129305,0,58,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2313-overtaking-on-the-curve-john-lee.pdf,pdf,,,,PDF_OK,,119774,0,52,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2314-a-fertile-soil-for-ai-alastair-finlan.pdf,pdf,,,,PDF_OK,,70190,0,42,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2315-embracing-the-organized-mess-dolinko-antebi.pdf,pdf,,,,PDF_OK,,83552,0,44,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2316-cautious-data-driven-evolution-sami-jaervinen.pdf,pdf,,,,PDF_OK,,115403,0,58,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2317-a-winding-road-before-scaling-up-kevin-martin-lucie-liversain.pdf,pdf,,,,PDF_OK,,98916,0,52,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2318-servers-before-tanks-andreas-graae.pdf,pdf,,,,PDF_OK,,88866,0,50,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2319-harnessing-the-potential-karampekios-sakalis-oikonomou.pdf,pdf,,,,PDF_OK,,101610,0,50,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2421-will-the-one-ring-hold-youngwook-park.pdf,pdf,,,,PDF_OK,,85425,0,44,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2422-survival-of-the-smartest-vitaliy-goncharuk.pdf,pdf,,,,PDF_OK,,79840,0,44,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2423-overcoming-the-long-shadow-of-the-past-motohiro-tsuchiya.pdf,pdf,,,,PDF_OK,,70897,0,40,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2424-intelligent-national-defense-amid-strategic-ambiguity-kitsch-liao.pdf,pdf,,,,PDF_OK,,90448,0,48,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2425-heavy-thunder-no-rain-mahmoud-javadi.pdf,pdf,,,,PDF_OK,,114867,0,52,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2426-his-hands-cant-hit-what-his-eyes-cant-see-borchert-brandlhuber.pdf,pdf,,,,PDF_OK,,74667,0,42,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2527-thinking-before-sinking-borchert-brandlhuber-dzaack.pdf,pdf,,,,PDF_OK,,65411,0,40,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2528-an-underdeveloped-strategic-necessity-umaima-ali.pdf,pdf,,,,PDF_OK,,114360,0,52,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2529-guarding-the-alliances-eastern-frontiers-lipka-wernik-dziegiel.pdf,pdf,,,,PDF_OK,,166207,0,68,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2530-bonds-that-separate-heiko-borchert.pdf,pdf,,,,PDF_OK,,237698,0,88,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2531-a-careful-walk-on-thin-ice-emanuel-ario-bimo-bagus-jatmiko.pdf,pdf,,,,PDF_OK,,150494,0,60,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2632-from-laggard-to-potential-regional-innovator-raluca-csernatoni.pdf,pdf,,,,PDF_OK,,121857,0,54,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2633-controlled-adaptation-and-integration-daniel-fiott.pdf,pdf,,,,PDF_OK,,113204,0,52,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/DAIO/daio_pdfs/pdfs/DAIO_study2634-fragmented-efforts-joao-paulo-moralez-santiago-rivas.pdf,pdf,,,,PDF_OK,,81841,0,42,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/ILIA_Latam/pdfs/ILIA_2023/ILIA_2023.pdf,pdf,,,,PDF_OK,,374325,0,162,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/ILIA_Latam/pdfs/ILIA_2023/ILIA_esp-compressed.pdf,pdf,,,,PDF_OK,,373156,0,163,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/ILIA_Latam/pdfs/ILIA_2024/ILIA_2024-020125-compressed.pdf,pdf,,,,PDF_OK,,821502,0,244,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/ILIA_Latam/pdfs/ILIA_2024/ILIA_2024.pdf,pdf,,,,PDF_OK,,563900,0,166,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/ILIA_Latam/pdfs/ILIA_2025/ILIA_2025-executive-summary.pdf,pdf,,,,PDF_OK,,26139,0,16,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/ILIA_Latam/pdfs/ILIA_2025/ILIA_2025.-fichas-de-pais-y-aspectos-metodologicos.pdf,pdf,,,,PDF_OK,,599522,0,238,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/ILIA_Latam/pdfs/ILIA_2025/ILIA_2025.-hallazgos-principales-ia-aplicada-y-talento-humano-compressed.pdf,pdf,,,,PDF_OK,,345972,0,184,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/ILIA_Latam/pdfs/ILIA_2025/ILIA_2025.-key-findings-applied-artificial-intelligence-and-human-talent-compressed.pdf,pdf,,,,PDF_OK,,319414,0,184,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/ILIA_Latam/pdfs/ILIA_2025/ILIA_docuemnto-ilia-web.pdf,pdf,,,,PDF_OK,,616113,0,194,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/ILIA_Latam/pdfs/ILIA_2025/ILIA_documento-ilia-2025.pdf,pdf,,,,PDF_OK,,616303,0,194,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/RutaN_GEIAL/pdfs/Observatorio/RUTAN_informe-geial-latam.pdf,pdf,,,,PDF_OK,,166359,0,104,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/RutaN_GEIAL/pdfs/Observatorio/RUTAN_informe-geial-medellin.pdf,pdf,,,,PDF_OK,,68187,0,45,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/RutaN_GEIAL/pdfs/Observatorio/RUTAN_resultados-encuesta-innovacion.pdf,pdf,,,,PDF_OK,,23088,0,43,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/RutaN_GEIAL/pdfs/Observatorio/RUTAN_s2200488-es.pdf,pdf,,,,PDF_OK,,196924,0,63,,{}
data/raw_muestra/F1_IA_y_Capacidades_Estrategicas/RutaN_GEIAL/pdfs/Observatorio/RUTAN_socializacion-geial-medellin.pdf,pdf,,,,PDF_OK,,2468,0,14,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_0103space.pdf,pdf,,,,PDF_OK,,30295,0,8,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_032321-harrisonjohnsonyoung-defenseagainstdarkartsinspace-report-update-compressed.pdf,pdf,,,,PDF_OK,,192614,0,53,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_05172018-babin-opening-leo.pdf,pdf,,,,PDF_OK,,3693,0,2,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_130223-mv-spacenuclearanalysis.pdf,pdf,,,,PDF_OK,,53481,0,15,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_181017-usmissiledefense.pdf,pdf,,,,PDF_OK,,13925,0,5,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_181018-roberts-24satellitesmissiledefense.pdf,pdf,,,,PDF_OK,,17138,0,5,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_181119-harrison-spaceforce-layout-final.pdf,pdf,,,,PDF_OK,,39483,0,16,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_190313-spaceportsoftheworld.pdf,pdf,,,,PDF_OK,,167834,0,84,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_190425-harrison-chinaspace.pdf,pdf,,,,PDF_OK,,13961,0,5,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_190626-johnson-spaceforcelegislation-layout-v1.pdf,pdf,,,,PDF_OK,,11412,0,4,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_191029-harrison-airforceofthefuture-web4.pdf,pdf,,,,PDF_OK,,106987,0,45,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_191107-dwyer-beyondthebuzzwords-final.pdf,pdf,,,,PDF_OK,,30808,0,7,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_20160005961.pdf,pdf,,,,PDF_OK,,3642,0,6,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_2020-gwu-exploringinsights-final-2nd-edits-101920-compressed.pdf,pdf,,,,PDF_OK,,277486,0,86,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_20200714-kaplan-cislunar-final.pdf,pdf,,,,PDF_OK,,47796,0,15,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_20210914-duke-osam.pdf,pdf,,,,PDF_OK,,32724,0,11,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_2022-02-04-china-russia-joint-statement-international-relations-entering-a-new-era.pdf,pdf,,,,PDF_OK,,37753,0,12,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_2022-iss-transition-report-final-tagged.pdf,pdf,,,,PDF_OK,,54739,0,24,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_2022-national-defense-strategy-npr-mdr.pdf,pdf,,,,PDF_OK,,175634,0,80,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_20230202-testimony-to-house-e-c-comms-and-tech-subcomm-csis-bingen.pdf,pdf,,,,PDF_OK,,36315,0,12,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_2024-24091.pdf,pdf,,,,PDF_OK,,160073,0,84,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_2024-architecture-executive-overview.pdf,pdf,,,,PDF_OK,,107265,0,28,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_2024-dod-commercial-space-integration-strategy.pdf,pdf,,,,PDF_OK,,20945,0,16,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_210303-harrison-crewed-systems.pdf,pdf,,,,PDF_OK,,57868,0,16,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_210709-weitz-chinese-russian-exercises.pdf,pdf,,,,PDF_OK,,30516,0,9,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_210805-harrison-battlenetworks-partone.pdf,pdf,,,,PDF_OK,,38373,0,10,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_211103-harrison-battle-networks-part2-compressed.pdf,pdf,,,,PDF_OK,,47355,0,11,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_220202-harrison-commercial-space-compressed.pdf,pdf,,,,PDF_OK,,37382,0,9,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_220215-johnson-flyme-moon-web.pdf,pdf,,,,PDF_OK,,131929,0,45,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_221214-young-loworbit-highstakes-min.pdf,pdf,,,,PDF_OK,,106344,0,42,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_240314-young-french-space.pdf,pdf,,,,PDF_OK,,74201,0,35,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_240417-swope-space-threat-0.pdf,pdf,,,,PDF_OK,,209482,0,68,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_240503-stewart-nuclear-option.pdf,pdf,,,,PDF_OK,,40747,0,16,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_240823-bingen-earth-uchu-min.pdf,pdf,,,,PDF_OK,,214070,0,85,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_241001-bingen-gold-rush-min.pdf,pdf,,,,PDF_OK,,80510,0,37,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_241021-swope-swimmimg-upstream-0-compressed.pdf,pdf,,,,PDF_OK,,217021,0,62,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_25-mccabe.pdf,pdf,,,,PDF_OK,,18762,0,6,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_250515-bingen-intelligence-priorities.pdf,pdf,,,,PDF_OK,,18281,0,7,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_2kaitlyn-a-balance-of-instability.pdf,pdf,,,,PDF_OK,,36539,0,12,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_3.5.25-irondome-1.pdf,pdf,,,,PDF_OK,,13849,0,5,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_675694.pdf,pdf,,,,PDF_OK,,49669,0,25,,{}
data/raw_muestra/F2_Seguridad_Entorno_Espacial/CSIS_Aerospace/pdfs_full/Otros/CSIS_678697.pdf,pdf,,,,PDF_OK,,112142,0,69,,{}
